Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,MonthlyIncome,NumCompaniesWorked,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_catagorical
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,16376,Y,No,11,2,3,3702.0,1.0,3.0,1.0,3.0,3.0,5,4.0,0.0,4.0,Low
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,15999,Y,Yes,17,3,3,2398.0,1.0,3.0,0.0,3.0,4.5,1,0.0,0.0,0.0,Low
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,13402,Y,No,14,1,3,5468.0,1.0,3.0,2.0,3.0,3.0,12,7.0,5.0,7.0,Low
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,22984,Y,No,11,4,3,13116.0,2.0,3.0,0.0,3.0,2.0,2,2.0,2.0,2.0,High
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,8800,Y,No,14,1,3,4189.0,1.0,3.0,2.0,3.0,2.0,5,2.0,0.0,3.0,Low
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,14218,Y,Yes,17,3,3,16581.0,7.0,3.0,1.0,3.0,3.0,2,1.0,2.0,2.0,High
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,25949,Y,Yes,13,4,3,8321.0,7.0,3.0,1.0,3.0,1.0,12,8.0,5.0,7.0,High
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,11092,Y,Yes,12,3,2,2342.0,1.0,3.0,2.5,3.0,2.0,5,3.0,2.0,3.0,Low
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,12832,Y,No,13,3,2,4071.0,2.0,3.0,0.0,3.0,4.0,10,0.0,4.0,7.0,Low
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,13492,Y,Yes,18,4,3,5813.0,1.0,3.0,0.0,3.0,2.0,10,7.0,7.0,7.0,Low
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,6076,Y,No,19,2,3,3143.0,6.0,3.0,1.0,3.0,1.0,10,8.0,7.0,6.0,Low
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,5531,Y,No,11,3,4,2044.0,1.0,3.0,1.0,3.0,4.5,5,3.0,0.0,3.0,Low
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,7914,Y,No,21,3,3,13464.0,7.0,3.0,0.0,3.0,3.0,4,3.0,2.0,2.0,High
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,25166,Y,No,15,3,3,7991.0,8.0,3.0,0.0,3.0,3.0,2,2.0,2.0,2.0,High
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,25605,Y,No,17,4,2,3377.0,4.0,3.0,1.0,3.0,4.5,4,3.0,0.0,2.0,Low
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5696,Y,No,18,3,2,5538.0,5.0,3.0,2.0,3.0,2.0,0,0.0,0.0,0.0,Low
35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,24442,Y,No,14,3,3,5762.0,2.0,3.0,1.0,3.0,4.5,7,7.0,1.0,7.0,Low
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,7129,Y,No,13,4,3,2592.0,5.0,3.0,2.5,3.0,3.0,11,10.0,3.0,8.0,Low
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,6208,Y,No,17,3,2,5346.0,4.0,3.0,1.0,3.0,3.0,7,1.0,0.0,7.0,Low
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4992,Y,No,15,2,1,4213.0,1.0,3.0,0.0,3.0,4.0,10,3.0,0.0,8.0,Low
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,19188,Y,No,18,4,3,4127.0,2.0,3.0,1.0,3.0,4.5,2,1.0,2.0,2.0,Low
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,24978,Y,No,13,3,2,2438.0,4.0,3.0,0.0,3.0,2.0,3,2.0,1.0,2.0,Low
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,15530,Y,No,12,1,1,6870.0,3.0,3.0,0.0,3.0,3.0,3,2.0,1.0,2.0,High
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,26458,Y,Yes,13,4,4,10447.0,0.0,3.0,1.0,3.0,3.0,18,14.0,7.5,5.0,High
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,2739,Y,No,14,2,3,9667.0,8.5,3.0,0.0,3.0,3.0,7,7.0,0.0,2.0,High
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,6889,Y,Yes,11,3,3,2148.0,0.0,3.0,0.0,3.0,3.0,5,1.0,1.0,4.0,Low
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,10842,Y,No,22,4,4,8926.0,4.0,3.0,1.0,3.0,2.0,9,7.0,3.0,7.0,High
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,9060,Y,No,17,4,3,6513.0,4.0,3.0,1.0,3.0,3.0,5,3.0,0.0,3.0,High
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,22128,Y,No,21,3,3,6799.0,1.0,3.0,2.0,3.0,4.5,10,8.0,4.0,8.0,High
58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,22577,Y,No,22,4,2,16291.0,4.0,3.0,1.0,3.0,0.5,16,9.0,7.5,14.0,High
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,9696,Y,No,16,2,4,2705.0,0.0,3.0,1.0,3.0,2.0,5,4.0,0.0,3.0,Low
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,19271,Y,Yes,12,3,3,10333.0,8.0,3.0,1.0,3.0,4.0,18,11.0,7.5,10.0,High
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,10748,Y,No,12,2,3,4448.0,2.0,3.0,1.0,3.0,3.0,7,4.0,7.0,7.0,Low
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,15696,Y,No,15,2,2,6854.0,4.0,3.0,1.0,3.0,2.0,7,1.0,1.0,7.0,High
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,8277,Y,No,14,4,3,9637.0,2.0,3.0,2.0,3.0,3.0,3,2.0,2.0,2.0,High
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,12719,Y,No,25,3,3,3591.0,1.0,3.0,1.0,3.0,3.0,3,2.0,1.0,2.0,Low
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,4244,Y,Yes,20,1,2,5405.0,2.0,3.0,2.0,3.0,4.0,4,2.0,0.0,3.0,Low
26,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,9125,Y,No,13,1,3,4684.0,1.0,3.0,0.0,3.0,4.0,5,3.0,1.0,2.0,Low
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,21624,Y,Yes,14,2,3,15787.0,2.0,3.0,0.0,3.0,3.0,2,2.0,2.0,2.0,High
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,8018,Y,No,16,3,1,1514.0,1.0,3.0,0.0,3.0,4.0,0,0.0,0.0,0.0,Low
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,21495,Y,No,17,3,3,2956.0,0.0,3.0,0.0,3.0,4.0,1,0.0,0.0,0.0,Low
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced,3157,Y,Yes,15,4,3,2335.0,4.0,3.0,2.5,3.0,3.0,2,2.0,2.0,0.0,Low
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,19665,Y,No,22,2,4,5154.0,4.0,3.0,2.0,3.0,3.0,8,7.0,5.0,7.0,Low
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,19573,Y,Yes,22,4,3,6962.0,4.0,3.0,1.0,3.0,2.0,1,0.0,0.0,0.0,High
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married,19246,Y,No,20,3,3,5675.0,1.0,3.0,1.0,3.0,4.5,7,7.0,7.0,7.0,Low
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,19826,Y,Yes,14,3,2,2379.0,0.0,3.0,0.0,3.0,3.0,5,4.0,0.0,2.0,Low
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,7003,Y,No,13,2,4,3812.0,1.0,3.0,0.0,3.0,3.0,11,8.0,3.0,10.0,Low
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,26075,Y,No,13,3,4,4648.0,8.0,3.0,0.0,3.0,2.0,0,0.0,0.0,0.0,Low
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,6161,Y,No,22,2,2,2936.0,3.0,3.0,2.0,3.0,1.0,6,3.0,3.0,3.0,Low
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,5411,Y,No,12,3,3,2105.0,4.0,3.0,0.0,3.0,2.0,2,2.0,2.0,0.0,Low
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,19989,Y,No,14,3,2,8578.0,3.0,3.0,1.0,3.0,4.0,9,8.0,4.0,7.0,High
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,10494,Y,No,15,2,3,2706.0,1.0,3.0,1.0,3.0,2.0,3,2.0,2.0,2.0,Low
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,21143,Y,No,17,4,3,6384.0,8.0,3.0,2.0,3.0,3.0,7,0.0,1.0,6.0,High
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,13624,Y,No,13,4,3,3968.0,4.0,3.0,0.0,3.0,3.0,0,0.0,0.0,0.0,Low
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,26186,Y,Yes,12,3,2,9907.0,7.0,3.0,0.0,3.0,3.0,2,2.0,2.0,2.0,High
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,7739,Y,No,12,4,3,13225.0,2.0,3.0,1.0,3.0,4.5,18,14.5,2.0,8.0,High
27,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,7018,Y,No,21,4,3,3540.0,1.0,3.0,1.0,3.0,4.5,9,8.0,5.0,8.0,Low
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,15434,Y,No,11,4,3,2804.0,1.0,3.0,0.0,3.0,3.0,1,0.0,0.0,0.0,Low
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,22539,Y,No,13,4,3,16581.0,7.0,3.0,0.0,3.0,2.0,16,12.0,6.0,14.0,High
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,13583,Y,No,12,4,3,16581.0,4.0,3.0,0.0,3.0,3.0,18,10.0,7.5,9.0,High
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,14753,Y,Yes,24,2,2,2439.0,1.0,3.0,0.0,3.0,3.0,1,0.0,1.0,0.0,Low
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,14011,Y,No,21,3,3,7314.0,5.0,3.0,2.5,3.0,2.0,8,7.0,0.0,7.0,High
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,23844,Y,No,19,4,2,4774.0,0.0,3.0,1.0,3.0,2.0,7,6.0,7.0,3.0,Low
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,5141,Y,No,14,2,3,3902.0,8.0,3.0,2.5,3.0,2.0,2,2.0,2.0,2.0,Low
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,7975,Y,No,20,2,4,2662.0,8.0,3.0,1.0,3.0,2.0,5,2.0,0.0,4.0,Low
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,3692,Y,No,19,4,3,2856.0,1.0,3.0,1.0,3.0,3.0,1,0.0,0.0,0.0,Low
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,16019,Y,No,13,3,2,1081.0,1.0,3.0,0.0,3.0,3.0,1,0.0,0.0,0.0,Low
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,26092,Y,Yes,23,1,3,2472.0,1.0,3.0,0.0,3.0,2.0,1,0.0,0.0,0.0,Low
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,6060,Y,Yes,13,1,3,5673.0,1.0,3.0,1.0,3.0,4.0,10,9.0,1.0,7.0,Low
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,18624,Y,No,11,1,3,4197.0,1.0,3.0,1.0,3.0,2.0,10,8.0,0.0,2.0,Low
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,24444,Y,Yes,13,4,3,9713.0,2.0,3.0,2.5,3.0,3.0,5,3.0,1.0,0.0,High
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,19384,Y,No,14,2,3,2062.0,3.0,3.0,0.0,3.0,2.0,3,2.0,1.0,2.0,Low
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,13588,Y,Yes,22,3,3,4284.0,5.0,3.0,1.0,3.0,2.0,5,3.0,0.0,4.0,Low
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,25388,Y,Yes,11,4,3,4788.0,0.0,3.0,0.0,3.0,2.0,3,2.0,0.0,2.0,Low
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,23888,Y,No,13,4,2,5906.0,0.0,3.0,2.0,3.0,2.0,9,8.0,3.0,8.0,Low
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,4223,Y,No,21,4,2,3886.0,1.0,3.0,0.0,3.0,2.0,10,1.0,0.0,8.0,Low
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,18991,Y,No,11,1,3,16581.0,2.0,3.0,1.0,3.0,3.0,18,7.0,7.5,14.5,High
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,14908,Y,Yes,13,3,2,2933.0,1.0,3.0,1.0,3.0,3.0,1,0.0,1.0,0.0,Low
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,26997,Y,No,14,2,2,6500.0,0.0,3.0,0.0,3.0,4.5,8,7.0,0.0,7.0,High
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,2437,Y,No,11,2,3,16581.0,3.0,3.0,1.0,3.0,3.0,18,14.5,4.0,7.0,High
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,9364,Y,No,15,4,3,5033.0,2.0,3.0,1.0,3.0,4.5,2,0.0,2.0,2.0,Low
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,14460,Y,Yes,23,2,3,2307.0,1.0,3.0,1.0,3.0,2.0,5,2.0,3.0,0.0,Low
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,10261,Y,No,16,4,3,2587.0,1.0,3.0,0.0,3.0,3.0,4,2.0,1.0,0.0,Low
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,16822,Y,No,16,3,1,5507.0,2.0,3.0,2.0,3.0,1.0,4,2.0,1.0,3.0,Low
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,26841,Y,No,21,3,3,4393.0,5.0,3.0,1.0,3.0,3.0,5,4.0,1.0,4.0,Low
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,14842,Y,No,13,2,4,13348.0,8.5,3.0,1.0,3.0,3.0,13,7.0,5.0,7.0,High
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,20115,Y,Yes,11,4,3,6583.0,2.0,3.0,1.0,3.0,2.0,5,2.0,1.0,4.0,High
34,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,16495,Y,Yes,12,3,2,8103.0,3.0,3.0,0.0,3.0,3.0,4,2.0,0.0,1.0,High
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,16031,Y,No,12,2,2,3978.0,8.0,3.0,1.0,3.0,0.5,2,2.0,2.0,2.0,Low
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,7102,Y,No,18,1,3,2544.0,0.0,3.0,1.0,3.0,3.0,7,7.0,7.0,7.0,Low
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,14511,Y,No,12,3,3,5399.0,4.0,3.0,0.0,3.0,3.0,4,2.0,0.0,3.0,Low
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,10410,Y,No,14,2,2,5487.0,1.0,3.0,0.0,3.0,2.0,10,4.0,0.0,9.0,Low
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,19255,Y,Yes,12,3,3,6834.0,1.0,3.0,1.0,3.0,2.0,7,7.0,0.0,7.0,High
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,10642,Y,No,17,4,3,1091.0,1.0,3.0,0.0,3.0,3.0,1,0.0,0.0,0.0,Low
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,3987,Y,No,19,3,3,5736.0,6.0,3.0,1.0,3.0,1.0,3,2.0,1.0,2.0,Low
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,6073,Y,No,11,3,2,2226.0,1.0,3.0,1.0,3.0,3.0,5,3.0,1.0,2.0,Low
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,26496,Y,Yes,15,2,3,5747.0,1.0,3.0,0.0,3.0,3.0,15,10.0,6.0,11.0,Low
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single,23352,Y,Yes,11,4,3,9854.0,3.0,3.0,0.0,3.0,0.5,2,0.0,2.0,2.0,High
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,2125,Y,No,18,3,4,5467.0,8.0,3.0,1.0,3.0,4.0,8,7.0,1.0,7.0,Low
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,20328,Y,No,16,3,3,5380.0,4.0,3.0,1.0,3.0,3.0,0,0.0,0.0,0.0,Low
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,12315,Y,No,25,4,3,5151.0,1.0,3.0,1.0,3.0,3.0,10,0.0,7.0,9.0,Low
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,18115,Y,Yes,16,3,3,2133.0,1.0,3.0,1.0,3.0,3.0,18,11.0,0.0,7.0,Low
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,11761,Y,Yes,13,3,2,16581.0,4.0,3.0,1.0,3.0,2.0,1,0.0,0.0,0.0,High
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,15318,Y,Yes,14,1,3,2432.0,3.0,3.0,0.0,3.0,2.0,4,1.0,0.0,3.0,Low
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,14293,Y,No,19,4,4,4771.0,2.0,3.0,2.0,3.0,0.5,5,2.0,0.0,3.0,Low
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,13738,Y,No,15,4,3,16581.0,3.0,3.0,0.0,3.0,3.0,5,4.0,4.0,3.0,High
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,2900,Y,Yes,12,3,3,5087.0,3.0,3.0,2.0,3.0,4.0,0,0.0,0.0,0.0,Low
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,19555,Y,No,12,1,3,2863.0,1.0,3.0,0.0,3.0,2.0,1,0.0,0.0,0.0,Low
35,No,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,15975,Y,No,16,4,1,5561.0,0.0,3.0,1.0,3.0,2.0,5,3.0,0.0,4.0,Low
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single,2122,Y,No,14,3,2,2144.0,1.0,3.0,0.0,3.0,3.0,5,3.0,1.0,4.0,Low
31,No,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3995,Y,Yes,13,4,4,3065.0,1.0,3.0,1.0,3.0,3.0,4,2.0,2.0,3.0,Low
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,9238,Y,No,22,2,3,2810.0,1.0,3.0,0.0,3.0,3.0,5,4.0,0.0,2.0,Low
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,6770,Y,No,21,1,2,9888.0,1.0,3.0,0.0,3.0,3.0,14,8.0,2.0,1.0,High
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,22914,Y,No,18,3,2,8628.0,1.0,3.0,1.0,3.0,2.0,8,7.0,1.0,1.0,High
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,20006,Y,No,13,4,2,2867.0,0.0,3.0,0.0,3.0,4.5,7,7.0,7.0,6.0,Low
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,6225,Y,No,12,1,2,5373.0,0.0,3.0,1.0,3.0,4.5,5,3.0,0.0,2.0,Low
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,16542,Y,No,18,2,3,6667.0,5.0,3.0,1.0,3.0,4.5,5,1.0,1.0,2.0,High
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5771,Y,No,21,2,3,5003.0,1.0,3.0,0.0,3.0,4.5,10,8.0,7.5,7.0,Low
